label,model,provider,tpq,intra_threads,bind_cores,time_s,max_rss_mb,status
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.9183,29486,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.39616,29435.8,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.58031,29405,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.73465,29490.7,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.8444,29438.8,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.63071,29417.3,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.44398,29430.6,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.67957,29417.7,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.79475,29434.1,SUCCESS
transformer_SS_TPQ24_I4_B96,transformer,SS_TPQ24_I4_B96,24,4,96,9.61807,29422.2,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.049,57059.9,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.26911,57063.5,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.73562,57046.1,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.07826,57059.9,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.87818,57046,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.07178,57070.9,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.37042,57102.9,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.97593,57054.5,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,9.49465,57044.1,SUCCESS
perfect_SS_TPQ24_I4_B96,perfect,SS_TPQ24_I4_B96,24,4,96,8.91994,57095.2,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,1.50406,31983.5,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,1.14712,31989.7,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,1.31258,32010.9,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,0.917676,32026.1,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,0.939015,31999.2,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,1.12264,31975.2,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,1.27771,32016.1,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,0.941994,32011.5,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,1.24285,32010.4,SUCCESS
watercnn_SS_TPQ24_I4_B96,watercnn,SS_TPQ24_I4_B96,24,4,96,1.16601,32013.5,SUCCESS
